transaction_id,user_id,date,amount,merchant,city,txn_type,payment_method
TXN4157,U068,2023-12-15,566.63,IRCTC,Hyderabad,CREDIT,Card
TXN4158,U031,2022-11-23,1713.77,Zomato,Delhi,DEBIT,Card
TXN4159,U080,2022-07-03,806.86,Zomato,Ahmedabad,CREDIT,UPI
TXN4160,U053,2022-09-08,4299.55,Ola,Chennai,CREDIT,Card
TXN4161,U094,2022-09-03,1920.13,IRCTC,Ahmedabad,CREDIT,Netbanking
TXN4162,U009,2022-11-19,1159.23,Uber,Ahmedabad,CREDIT,Card
TXN4163,U029,2022-05-20,2398.53,Zomato,Mumbai,DEBIT,UPI
TXN4164,U052,2023-09-02,3198.14,Zomato,Delhi,DEBIT,UPI
TXN4165,U028,2023-09-01,828.02,Amazon,Delhi,CREDIT,Netbanking
TXN4166,U041,2023-11-29,4281.33,Flipkart,Chennai,DEBIT,Netbanking
TXN4167,U007,2023-11-28,1613.58,Myntra,Hyderabad,CREDIT,Card
TXN4168,U096,2023-08-03,4871.83,IRCTC,Mumbai,CREDIT,Netbanking
TXN4169,U037,2023-08-03,2778.11,Uber,Hyderabad,CREDIT,UPI
TXN4170,U051,2022-03-22,4713.37,Swiggy,Chennai,CREDIT,Card
TXN4171,U025,2022-12-07,2031.42,IRCTC,Chennai,CREDIT,Card
TXN4172,U056,2023-03-03,1374.36,Uber,Hyderabad,CREDIT,Card
TXN4173,U068,2022-02-18,721.45,Ola,Ahmedabad,DEBIT,Card
TXN4174,U063,2023-06-23,2735.2,Ola,Bangalore,CREDIT,Card
TXN4175,U100,2023-10-13,3690.34,Swiggy,Hyderabad,CREDIT,Netbanking
TXN4176,U021,2022-11-23,1981.32,Swiggy,Chennai,DEBIT,Card
TXN4177,U062,2023-06-07,2016.89,BigBasket,Mumbai,CREDIT,Card
TXN4178,U031,2022-12-05,3406.38,Zomato,Hyderabad,DEBIT,Netbanking
TXN4179,U043,2023-07-01,311.42,Myntra,Delhi,DEBIT,Netbanking
TXN4180,U068,2022-04-01,929.79,BigBasket,Hyderabad,CREDIT,UPI
TXN4181,U057,2022-01-15,793.95,BigBasket,Delhi,CREDIT,Netbanking
TXN4182,U044,2023-08-24,927.96,Flipkart,Mumbai,DEBIT,UPI
TXN4183,U039,2022-09-25,4895.58,Swiggy,Chennai,CREDIT,Card
TXN4184,U073,2022-05-27,2267.99,Ola,Mumbai,DEBIT,Netbanking
TXN4185,U022,2022-11-23,2360.15,IRCTC,Mumbai,CREDIT,Card
TXN4186,U048,2022-04-10,580.92,BigBasket,Chennai,CREDIT,UPI
TXN4187,U037,2023-11-02,4298.21,Flipkart,Kolkata,DEBIT,UPI
TXN4188,U056,2022-05-03,168.68,Ola,Pune,DEBIT,Netbanking
TXN4189,U035,2023-02-05,3700.9,Amazon,Kolkata,CREDIT,Card
TXN4190,U049,2023-11-04,1521.12,Zomato,Mumbai,CREDIT,UPI
TXN4191,U092,2023-12-18,1472.07,Zomato,Ahmedabad,CREDIT,Netbanking
TXN4192,U049,2023-07-24,919.54,Uber,Mumbai,CREDIT,UPI
TXN4193,U076,2023-09-12,3897.07,IRCTC,Chennai,DEBIT,UPI
TXN4194,U010,2022-11-02,4663.5,Flipkart,Bangalore,CREDIT,Netbanking
TXN4195,U061,2022-09-28,4125.76,Myntra,Chennai,DEBIT,UPI
TXN4196,U057,2022-12-29,4416.4,Zomato,Pune,CREDIT,UPI
TXN4197,U031,2022-05-04,124.34,Zomato,Hyderabad,CREDIT,Card
TXN4198,U032,2022-06-27,2326.71,IRCTC,Kolkata,DEBIT,Netbanking
TXN4199,U093,2023-03-28,2573.36,Flipkart,Chennai,DEBIT,Netbanking
TXN4200,U076,2023-04-11,2384.08,IRCTC,Mumbai,DEBIT,Card
TXN4201,U020,2022-04-11,406.52,Myntra,Mumbai,CREDIT,Card
TXN4202,U022,2022-12-16,4905.36,Myntra,Ahmedabad,DEBIT,UPI
TXN4203,U067,2022-08-28,985.75,Ola,Hyderabad,DEBIT,Netbanking
TXN4204,U079,2023-09-27,383.9,Uber,Mumbai,CREDIT,Card
TXN4205,U082,2022-03-02,972.87,Myntra,Delhi,DEBIT,Card
TXN4206,U083,2023-01-25,216.62,BigBasket,Kolkata,DEBIT,Netbanking
TXN4207,U020,2022-03-02,415.3,Zomato,Delhi,DEBIT,UPI
TXN4208,U087,2022-03-25,2364.84,Ola,Delhi,DEBIT,Netbanking
TXN4209,U066,2022-01-10,1762.18,BigBasket,Delhi,DEBIT,Netbanking
TXN4210,U026,2022-12-18,3078.32,Amazon,Mumbai,DEBIT,UPI
TXN4211,U065,2023-01-10,3608.84,Swiggy,Hyderabad,DEBIT,Netbanking
TXN4212,U057,2023-06-29,690.3,Flipkart,Hyderabad,CREDIT,UPI
TXN4213,U035,2023-04-21,2707.69,Flipkart,Hyderabad,CREDIT,Netbanking
TXN4214,U036,2022-09-21,2176.34,Amazon,Chennai,DEBIT,UPI
TXN4215,U005,2022-01-19,4498.26,Flipkart,Bangalore,CREDIT,UPI
TXN4216,U079,2023-08-11,572.47,IRCTC,Hyderabad,CREDIT,UPI
TXN4217,U043,2022-04-20,3203.86,Ola,Bangalore,DEBIT,Netbanking
TXN4218,U007,2022-05-01,2961.7,IRCTC,Chennai,DEBIT,Card
TXN4219,U001,2022-02-11,4669.25,Flipkart,Delhi,DEBIT,Card
TXN4220,U097,2022-03-01,4360.43,Flipkart,Hyderabad,CREDIT,Netbanking
TXN4221,U057,2023-09-12,2341.52,Swiggy,Kolkata,CREDIT,Netbanking
TXN4222,U098,2022-11-23,3093.08,Uber,Bangalore,DEBIT,UPI
TXN4223,U052,2023-09-19,1077.2,Uber,Ahmedabad,CREDIT,Netbanking
TXN4224,U085,2023-09-11,3832.76,Ola,Hyderabad,CREDIT,Card
TXN4225,U022,2022-02-19,761.63,BigBasket,Hyderabad,DEBIT,Card
TXN4226,U035,2022-02-28,2929.7,Amazon,Delhi,DEBIT,Card
TXN4227,U083,2022-02-11,279.48,Flipkart,Bangalore,DEBIT,UPI
TXN4228,U005,2022-01-20,1930.43,Zomato,Delhi,DEBIT,UPI
TXN4229,U023,2022-11-10,1825.3,Ola,Mumbai,CREDIT,UPI
TXN4230,U006,2022-06-05,4392.93,BigBasket,Pune,DEBIT,Netbanking
TXN4231,U024,2022-07-22,1297.26,BigBasket,Ahmedabad,CREDIT,Card
TXN4232,U019,2022-06-14,3537.01,Amazon,Delhi,DEBIT,UPI
TXN4233,U054,2022-02-03,3261.93,Uber,Chennai,DEBIT,UPI
TXN4234,U074,2022-04-14,4092.19,Zomato,Delhi,CREDIT,Netbanking
TXN4235,U074,2022-07-12,1631.64,Myntra,Hyderabad,CREDIT,Card
TXN4236,U079,2023-10-28,3427.46,Flipkart,Delhi,DEBIT,Card
TXN4237,U024,2023-05-14,1017.77,BigBasket,Bangalore,CREDIT,Netbanking
TXN4238,U008,2022-10-22,816.62,Ola,Mumbai,CREDIT,Card
TXN4239,U045,2022-06-10,120.64,BigBasket,Mumbai,CREDIT,Netbanking
TXN4240,U007,2022-01-09,4134.75,IRCTC,Chennai,DEBIT,UPI
TXN4241,U048,2022-01-12,2979.55,Uber,Mumbai,DEBIT,Card
TXN4242,U019,2022-03-23,3939.74,IRCTC,Ahmedabad,CREDIT,Card
TXN4243,U004,2022-12-07,652.45,IRCTC,Hyderabad,DEBIT,Card
TXN4244,U022,2022-11-08,3048.25,Amazon,Ahmedabad,DEBIT,UPI
TXN4245,U009,2023-01-18,2447.27,Uber,Mumbai,CREDIT,Card
TXN4246,U005,2023-01-27,4660.27,BigBasket,Kolkata,CREDIT,Netbanking
TXN4247,U070,2023-11-05,707.27,Uber,Kolkata,DEBIT,Netbanking
TXN4248,U028,2022-12-10,2731.78,Swiggy,Mumbai,CREDIT,UPI
TXN4249,U064,2022-06-11,2938.49,IRCTC,Kolkata,CREDIT,UPI
TXN4250,U072,2023-12-18,239.03,BigBasket,Kolkata,CREDIT,Card
TXN4251,U096,2022-01-24,4806.89,Myntra,Hyderabad,CREDIT,Card
TXN4252,U043,2022-09-10,593.52,Ola,Hyderabad,DEBIT,Netbanking
TXN4253,U028,2022-05-24,874.05,Flipkart,Delhi,CREDIT,Netbanking
TXN4254,U065,2022-04-15,2432.78,Swiggy,Chennai,CREDIT,Card
TXN4255,U007,2023-10-03,3024.52,Myntra,Ahmedabad,DEBIT,UPI
TXN4256,U069,2023-11-21,1448.39,Amazon,Mumbai,DEBIT,UPI
TXN4257,U013,2022-11-29,1733.02,Ola,Delhi,DEBIT,Netbanking
TXN4258,U067,2022-02-20,2335.51,Flipkart,Pune,CREDIT,UPI
TXN4259,U072,2022-03-19,1835.32,IRCTC,Mumbai,DEBIT,Netbanking
TXN4260,U040,2023-06-14,985.34,Uber,Mumbai,CREDIT,Netbanking
TXN4261,U013,2023-01-24,2509.94,Ola,Mumbai,DEBIT,Card
TXN4262,U022,2023-04-24,4043.45,Amazon,Bangalore,CREDIT,Card
TXN4263,U099,2023-10-20,1964.42,IRCTC,Chennai,CREDIT,UPI
TXN4264,U062,2022-07-31,3908.39,BigBasket,Chennai,DEBIT,UPI
TXN4265,U053,2022-08-21,1976.9,Ola,Bangalore,DEBIT,Netbanking
TXN4266,U078,2023-03-09,3503.17,Flipkart,Kolkata,DEBIT,Netbanking
TXN4267,U046,2022-05-24,2985.91,Myntra,Pune,DEBIT,UPI
TXN4268,U023,2022-05-06,2370.05,Myntra,Mumbai,DEBIT,Card
TXN4269,U070,2023-09-18,2409.01,IRCTC,Kolkata,DEBIT,Netbanking
TXN4270,U020,2022-08-22,3275.09,IRCTC,Hyderabad,CREDIT,UPI
TXN4271,U090,2022-09-11,937.51,Zomato,Bangalore,DEBIT,Netbanking
TXN4272,U096,2023-03-20,2278.32,Amazon,Chennai,CREDIT,Card
TXN4273,U083,2022-01-06,2566.9,IRCTC,Pune,DEBIT,Card
TXN4274,U082,2022-04-12,4670.93,Amazon,Pune,DEBIT,Card
TXN4275,U066,2023-06-24,193.02,BigBasket,Bangalore,DEBIT,Netbanking
TXN4276,U009,2022-11-23,2687.1,Amazon,Mumbai,DEBIT,Card
TXN4277,U013,2022-05-07,3780.43,Amazon,Kolkata,CREDIT,UPI
TXN4278,U036,2022-12-29,4728.87,Swiggy,Bangalore,DEBIT,Card
TXN4279,U016,2023-09-15,3497.83,Uber,Delhi,DEBIT,UPI
TXN4280,U006,2022-06-05,1939.84,Amazon,Chennai,DEBIT,Netbanking
TXN4281,U025,2022-07-19,2339.58,Ola,Delhi,DEBIT,UPI
TXN4282,U062,2023-02-05,680.45,Flipkart,Hyderabad,DEBIT,UPI
TXN4283,U073,2022-10-01,2967.03,Ola,Mumbai,DEBIT,Card
TXN4284,U084,2022-04-23,2939.28,Swiggy,Pune,DEBIT,Card
TXN4285,U051,2023-10-13,3607.02,Uber,Bangalore,CREDIT,UPI
TXN4286,U065,2022-12-17,4884.5,Flipkart,Ahmedabad,CREDIT,Netbanking
TXN4287,U078,2023-08-08,2170.78,Ola,Delhi,CREDIT,Card
TXN4288,U096,2023-03-17,2349.06,Myntra,Ahmedabad,CREDIT,Netbanking
TXN4289,U005,2023-08-22,1844.82,BigBasket,Bangalore,DEBIT,UPI
TXN4290,U091,2022-05-21,1397.61,Uber,Bangalore,DEBIT,Netbanking
TXN4291,U031,2023-07-21,2869.27,Amazon,Kolkata,CREDIT,UPI
TXN4292,U053,2022-12-28,3165.3,Zomato,Hyderabad,DEBIT,UPI
TXN4293,U015,2023-02-01,4276.67,Zomato,Delhi,DEBIT,Card
TXN4294,U085,2023-03-13,1491.98,Uber,Delhi,DEBIT,UPI
TXN4295,U072,2023-03-26,114.34,Uber,Bangalore,DEBIT,Card
TXN4296,U020,2023-08-14,12.18,IRCTC,Hyderabad,DEBIT,Netbanking
TXN4297,U046,2022-10-10,4760.54,Ola,Mumbai,DEBIT,Card
TXN4298,U071,2023-07-03,4345.58,Swiggy,Ahmedabad,CREDIT,UPI
TXN4299,U006,2023-06-16,3884.49,Ola,Hyderabad,CREDIT,Card
TXN4300,U062,2023-11-20,3809.1,Swiggy,Delhi,CREDIT,UPI
TXN4301,U004,2023-06-25,3561.21,Flipkart,Bangalore,DEBIT,UPI
TXN4302,U086,2022-07-31,4126.35,BigBasket,Kolkata,CREDIT,UPI
TXN4303,U094,2022-12-30,4744.97,Amazon,Mumbai,CREDIT,Netbanking
TXN4304,U013,2023-10-11,4843.56,Flipkart,Mumbai,DEBIT,Card
TXN4305,U050,2022-01-08,4948.01,Ola,Kolkata,CREDIT,UPI
TXN4306,U066,2022-11-10,331.26,Swiggy,Hyderabad,CREDIT,UPI
TXN4307,U023,2023-01-03,1302.58,Uber,Mumbai,CREDIT,Netbanking
TXN4308,U094,2022-03-04,2551.2,Zomato,Hyderabad,DEBIT,Card
TXN4309,U069,2023-01-08,1268.46,BigBasket,Delhi,CREDIT,Card
TXN4310,U079,2022-01-09,4623.9,Amazon,Delhi,CREDIT,Card
TXN4311,U095,2022-06-28,1779.28,Amazon,Ahmedabad,DEBIT,Card
TXN4312,U089,2022-06-16,4125.49,Ola,Kolkata,DEBIT,Card
TXN4313,U014,2022-07-05,25.1,Swiggy,Mumbai,CREDIT,Card
TXN4314,U065,2023-05-19,4652.27,Myntra,Hyderabad,DEBIT,Card
TXN4315,U027,2022-12-04,877.68,Flipkart,Hyderabad,CREDIT,UPI
TXN4316,U055,2022-07-06,2769.11,Flipkart,Delhi,CREDIT,Netbanking
TXN4317,U051,2022-05-26,3294.69,IRCTC,Pune,DEBIT,Netbanking
TXN4318,U054,2022-05-30,3290.38,Zomato,Hyderabad,CREDIT,UPI
TXN4319,U053,2023-07-04,4985.25,Uber,Mumbai,CREDIT,Card
TXN4320,U086,2023-01-18,4870.3,Ola,Chennai,DEBIT,Netbanking
TXN4321,U070,2023-07-04,2684.44,Uber,Pune,DEBIT,Netbanking
TXN4322,U022,2023-05-12,1928.11,Myntra,Delhi,CREDIT,UPI
TXN4323,U051,2022-01-02,1698.95,Flipkart,Kolkata,CREDIT,Netbanking
TXN4324,U073,2023-12-07,4860.4,Swiggy,Kolkata,CREDIT,Card
TXN4325,U048,2022-10-13,1519.49,Flipkart,Bangalore,DEBIT,UPI
TXN4326,U054,2022-03-23,823.71,Zomato,Ahmedabad,CREDIT,Netbanking
TXN4327,U041,2023-08-27,954.58,Ola,Kolkata,CREDIT,Card
TXN4328,U061,2023-12-21,821.01,Swiggy,Hyderabad,DEBIT,Netbanking
TXN4329,U009,2022-09-12,2853.12,BigBasket,Pune,DEBIT,Card
TXN4330,U084,2022-06-24,3667.45,IRCTC,Delhi,DEBIT,UPI
TXN4331,U012,2023-07-18,1729.41,Flipkart,Hyderabad,CREDIT,Netbanking
TXN4332,U012,2022-12-15,4093.82,Swiggy,Ahmedabad,DEBIT,Card
TXN4333,U069,2023-06-14,2575.57,Amazon,Bangalore,DEBIT,UPI
TXN4334,U066,2022-09-03,3039.39,Flipkart,Delhi,DEBIT,Netbanking
TXN4335,U010,2022-03-12,3385.46,BigBasket,Chennai,DEBIT,Netbanking
TXN4336,U007,2023-08-22,944.86,Amazon,Chennai,DEBIT,Card
TXN4337,U071,2023-03-15,3721.2,IRCTC,Hyderabad,DEBIT,Netbanking
TXN4338,U007,2023-12-12,2024.01,Swiggy,Ahmedabad,DEBIT,Card
TXN4339,U016,2023-02-23,3871.31,Myntra,Pune,CREDIT,UPI
TXN4340,U035,2023-03-10,1126.3,IRCTC,Kolkata,DEBIT,UPI
TXN4341,U009,2022-06-28,1660.63,BigBasket,Bangalore,CREDIT,Netbanking
TXN4342,U060,2022-03-25,230.67,Flipkart,Hyderabad,DEBIT,UPI
TXN4343,U053,2022-06-14,3896.89,Flipkart,Kolkata,DEBIT,Card
TXN4344,U032,2022-05-04,566.92,IRCTC,Mumbai,CREDIT,Netbanking
TXN4345,U004,2022-07-08,4352.71,Myntra,Delhi,DEBIT,Card
TXN4346,U098,2023-01-21,3784.93,Amazon,Delhi,CREDIT,Card
TXN4347,U020,2022-01-22,4271.91,Myntra,Chennai,DEBIT,UPI
TXN4348,U066,2023-07-21,3827.83,IRCTC,Chennai,DEBIT,Card
TXN4349,U076,2022-01-15,4313.45,Amazon,Chennai,DEBIT,Card
TXN4350,U012,2023-01-12,2107.29,Ola,Hyderabad,DEBIT,Netbanking
TXN4351,U044,2022-01-29,1132.43,Uber,Chennai,DEBIT,UPI
TXN4352,U060,2022-11-16,3906.83,Myntra,Ahmedabad,DEBIT,Card
TXN4353,U007,2022-07-25,1477.04,Amazon,Delhi,DEBIT,Card
TXN4354,U038,2022-08-13,1090.77,Swiggy,Bangalore,DEBIT,Card
TXN4355,U034,2023-02-19,2670.29,BigBasket,Ahmedabad,DEBIT,UPI
TXN4356,U020,2023-09-30,153.75,Flipkart,Pune,CREDIT,Netbanking
TXN4357,U020,2023-04-26,358.63,Ola,Delhi,CREDIT,Netbanking
TXN4358,U075,2022-12-22,1329.36,BigBasket,Delhi,DEBIT,Card
TXN4359,U048,2022-11-02,2742.63,BigBasket,Hyderabad,DEBIT,Netbanking
TXN4360,U090,2022-12-26,3432.78,Uber,Delhi,CREDIT,UPI
TXN4361,U085,2022-03-22,1217.46,Zomato,Ahmedabad,CREDIT,Netbanking
TXN4362,U054,2022-09-04,1378.03,IRCTC,Kolkata,CREDIT,Card
TXN4363,U084,2023-10-23,4480.82,Flipkart,Chennai,CREDIT,Netbanking
TXN4364,U019,2023-03-25,1016.07,Swiggy,Pune,DEBIT,UPI
TXN4365,U020,2023-01-29,1583.04,Amazon,Hyderabad,CREDIT,UPI
TXN4366,U039,2023-05-15,2045.48,Ola,Chennai,CREDIT,Netbanking
TXN4367,U047,2023-04-13,1462.37,Ola,Delhi,CREDIT,Netbanking
TXN4368,U054,2023-01-09,281.8,Myntra,Kolkata,CREDIT,Card
TXN4369,U041,2023-09-17,2997.29,Uber,Ahmedabad,CREDIT,UPI
TXN4370,U072,2022-04-17,2120.72,BigBasket,Bangalore,DEBIT,UPI
TXN4371,U099,2022-09-20,2869.88,Swiggy,Kolkata,CREDIT,Card
TXN4372,U034,2023-12-29,2050.18,Ola,Ahmedabad,DEBIT,Card
TXN4373,U090,2023-07-18,436.39,BigBasket,Delhi,DEBIT,Netbanking
TXN4374,U094,2023-02-09,1672.89,Flipkart,Kolkata,DEBIT,UPI
TXN4375,U001,2023-09-13,3762.11,IRCTC,Ahmedabad,CREDIT,Card
TXN4376,U074,2023-01-24,2106.16,Amazon,Mumbai,DEBIT,Netbanking
TXN4377,U047,2022-04-26,4954.24,Uber,Kolkata,DEBIT,Netbanking
TXN4378,U059,2022-06-09,1118.43,Swiggy,Mumbai,DEBIT,Card
TXN4379,U015,2022-11-09,2164.88,IRCTC,Bangalore,CREDIT,Card
TXN4380,U083,2023-11-23,4193.19,IRCTC,Pune,CREDIT,UPI
TXN4381,U016,2022-04-27,2242.31,Ola,Mumbai,CREDIT,Card
TXN4382,U047,2023-11-26,3020.67,Ola,Pune,CREDIT,Netbanking
TXN4383,U059,2022-07-12,4408.11,Myntra,Ahmedabad,DEBIT,Netbanking
TXN4384,U070,2023-03-20,3303.08,Myntra,Pune,DEBIT,Netbanking
TXN4385,U009,2023-03-27,3746.22,BigBasket,Mumbai,CREDIT,Card
TXN4386,U014,2023-10-27,4011.38,IRCTC,Delhi,DEBIT,Netbanking
TXN4387,U009,2023-06-30,185.29,BigBasket,Ahmedabad,DEBIT,UPI
TXN4388,U046,2022-04-09,2291.22,BigBasket,Chennai,DEBIT,UPI
TXN4389,U009,2022-11-23,2479.62,Ola,Mumbai,DEBIT,Card
TXN4390,U007,2023-10-07,3475.37,Myntra,Delhi,DEBIT,Card
TXN4391,U048,2023-07-29,4312.59,BigBasket,Kolkata,CREDIT,Card
TXN4392,U049,2022-10-09,3842.76,Uber,Hyderabad,DEBIT,UPI
TXN4393,U052,2022-10-22,4773.12,Myntra,Ahmedabad,CREDIT,Netbanking
TXN4394,U074,2023-12-08,2374.12,Ola,Mumbai,CREDIT,UPI
TXN4395,U030,2023-06-20,4435.1,Flipkart,Pune,DEBIT,Card
TXN4396,U064,2022-05-02,2034.14,Zomato,Chennai,CREDIT,Card
TXN4397,U046,2022-07-19,4598.31,Zomato,Mumbai,CREDIT,Card
TXN4398,U048,2022-02-12,3277.37,Swiggy,Mumbai,CREDIT,UPI
TXN4399,U049,2023-03-31,46.31,Amazon,Mumbai,DEBIT,UPI
TXN4400,U051,2023-12-12,3487.31,Myntra,Kolkata,CREDIT,UPI
TXN4401,U028,2023-10-06,1131.0,IRCTC,Kolkata,DEBIT,UPI
TXN4402,U081,2022-06-11,2002.35,Ola,Pune,CREDIT,UPI
TXN4403,U073,2023-08-03,4331.84,Zomato,Pune,DEBIT,UPI
TXN4404,U048,2023-11-05,4383.05,IRCTC,Mumbai,CREDIT,Netbanking
TXN4405,U058,2023-01-25,3977.43,Uber,Mumbai,CREDIT,Netbanking
TXN4406,U098,2022-11-01,4821.99,Ola,Ahmedabad,CREDIT,Netbanking
TXN4407,U074,2022-03-29,2910.16,BigBasket,Delhi,DEBIT,UPI
TXN4408,U090,2022-06-26,2126.64,BigBasket,Pune,CREDIT,UPI
TXN4409,U056,2023-07-12,3341.39,IRCTC,Pune,CREDIT,Card
TXN4410,U058,2022-08-14,702.87,BigBasket,Kolkata,CREDIT,UPI
TXN4411,U054,2023-11-05,3269.62,Myntra,Hyderabad,DEBIT,UPI
TXN4412,U033,2022-07-20,2170.82,Ola,Kolkata,DEBIT,UPI
TXN4413,U048,2023-09-12,1203.45,Zomato,Chennai,DEBIT,UPI
TXN4414,U072,2022-10-04,4615.95,Amazon,Pune,DEBIT,UPI
TXN4415,U033,2022-10-30,3584.18,Flipkart,Hyderabad,CREDIT,Netbanking
TXN4416,U037,2022-07-14,2210.53,Swiggy,Bangalore,CREDIT,UPI
TXN4417,U047,2023-04-02,4933.74,Zomato,Chennai,CREDIT,UPI
TXN4418,U049,2023-02-02,4245.78,Swiggy,Ahmedabad,CREDIT,UPI
TXN4419,U005,2022-10-01,2403.01,IRCTC,Pune,DEBIT,UPI
TXN4420,U059,2022-06-06,3351.69,Zomato,Kolkata,CREDIT,Netbanking
TXN4421,U088,2022-10-08,859.32,IRCTC,Ahmedabad,CREDIT,UPI
TXN4422,U088,2023-04-25,3030.2,Ola,Pune,CREDIT,UPI
TXN4423,U087,2023-08-31,4244.11,BigBasket,Ahmedabad,DEBIT,Netbanking
TXN4424,U062,2023-07-10,4355.65,Zomato,Chennai,CREDIT,UPI
TXN4425,U087,2023-11-30,4452.36,Uber,Ahmedabad,CREDIT,UPI
TXN4426,U028,2023-08-02,2942.42,BigBasket,Ahmedabad,DEBIT,UPI
TXN4427,U095,2022-04-29,3299.35,Uber,Delhi,DEBIT,Card
TXN4428,U054,2023-07-03,817.9,Amazon,Mumbai,CREDIT,Card
TXN4429,U016,2022-11-02,4303.6,IRCTC,Delhi,DEBIT,Netbanking
TXN4430,U086,2022-07-01,167.96,Amazon,Pune,CREDIT,Netbanking
TXN4431,U090,2022-03-05,231.38,Amazon,Hyderabad,DEBIT,UPI
TXN4432,U092,2022-10-02,3101.67,BigBasket,Bangalore,DEBIT,Netbanking
TXN4433,U066,2023-03-08,2227.19,Flipkart,Hyderabad,CREDIT,UPI
TXN4434,U062,2022-09-22,4989.34,Flipkart,Mumbai,CREDIT,Netbanking
TXN4435,U047,2022-01-17,348.22,Amazon,Pune,CREDIT,UPI
TXN4436,U036,2022-12-23,1061.64,Ola,Ahmedabad,CREDIT,Card
TXN4437,U018,2022-09-29,1413.94,Swiggy,Pune,DEBIT,Card
TXN4438,U030,2023-07-12,62.77,Zomato,Hyderabad,CREDIT,Card
TXN4439,U029,2023-01-01,4354.65,BigBasket,Hyderabad,DEBIT,Netbanking
TXN4440,U017,2023-01-31,3206.49,Ola,Chennai,DEBIT,Card
TXN4441,U061,2023-06-25,2307.86,Ola,Bangalore,DEBIT,UPI
TXN4442,U053,2022-07-28,2310.03,Uber,Kolkata,DEBIT,Card
TXN4443,U094,2023-06-26,2138.65,Uber,Mumbai,CREDIT,Netbanking
TXN4444,U055,2022-02-10,2322.56,Flipkart,Kolkata,CREDIT,UPI
TXN4445,U082,2023-04-29,1564.37,IRCTC,Hyderabad,CREDIT,Card
TXN4446,U004,2022-05-29,2248.0,Ola,Bangalore,DEBIT,Netbanking
TXN4447,U009,2022-08-12,2794.26,Zomato,Chennai,DEBIT,Netbanking
TXN4448,U057,2022-02-11,3477.45,Amazon,Delhi,CREDIT,Netbanking
TXN4449,U012,2022-05-02,2581.79,Ola,Ahmedabad,CREDIT,UPI
TXN4450,U054,2022-06-11,1744.28,IRCTC,Ahmedabad,CREDIT,Card
TXN4451,U097,2023-08-04,1791.18,Zomato,Ahmedabad,DEBIT,UPI
TXN4452,U077,2023-09-28,2766.33,Amazon,Hyderabad,CREDIT,Netbanking
TXN4453,U043,2022-05-24,4292.57,Ola,Bangalore,DEBIT,Card
TXN4454,U088,2023-09-21,234.94,IRCTC,Pune,CREDIT,Netbanking
TXN4455,U015,2022-09-12,1255.41,Amazon,Chennai,CREDIT,Netbanking
TXN4456,U061,2022-05-07,4863.54,Ola,Delhi,CREDIT,Netbanking
TXN4457,U047,2022-04-04,1612.52,Uber,Ahmedabad,DEBIT,Netbanking
TXN4458,U022,2023-09-15,2326.79,Swiggy,Mumbai,CREDIT,UPI
TXN4459,U079,2022-05-20,4709.96,BigBasket,Chennai,CREDIT,Netbanking
TXN4460,U008,2023-04-24,3657.51,Swiggy,Pune,CREDIT,UPI
TXN4461,U022,2023-10-02,4559.32,Uber,Delhi,CREDIT,UPI
TXN4462,U100,2022-11-11,1965.51,Myntra,Mumbai,CREDIT,UPI
TXN4463,U022,2023-04-17,2404.58,Flipkart,Chennai,DEBIT,Netbanking
TXN4464,U015,2023-05-07,2315.17,BigBasket,Delhi,CREDIT,Card
TXN4465,U026,2022-09-02,3372.05,Ola,Mumbai,CREDIT,UPI
TXN4466,U064,2022-09-06,1367.2,Ola,Chennai,CREDIT,UPI
TXN4467,U071,2022-01-07,4873.5,Myntra,Ahmedabad,CREDIT,UPI
TXN4468,U098,2022-09-30,2770.41,IRCTC,Kolkata,CREDIT,UPI
TXN4469,U091,2023-02-23,4985.0,IRCTC,Pune,CREDIT,UPI
TXN4470,U080,2022-04-10,3525.82,Swiggy,Kolkata,DEBIT,Netbanking
TXN4471,U025,2022-05-05,1568.3,Amazon,Kolkata,CREDIT,UPI
TXN4472,U031,2022-08-19,614.65,Zomato,Chennai,CREDIT,Card
TXN4473,U022,2023-05-16,3382.68,Swiggy,Delhi,CREDIT,Netbanking
TXN4474,U014,2023-03-14,60.96,IRCTC,Chennai,CREDIT,Card
TXN4475,U043,2023-03-06,4799.3,IRCTC,Delhi,DEBIT,Netbanking
TXN4476,U055,2022-02-12,2930.45,Uber,Chennai,CREDIT,Card
TXN4477,U055,2023-11-17,2747.09,Zomato,Delhi,CREDIT,Netbanking
TXN4478,U040,2023-02-08,1220.34,Myntra,Mumbai,CREDIT,Netbanking
TXN4479,U026,2023-03-25,846.17,Flipkart,Delhi,DEBIT,Card
TXN4480,U089,2023-06-16,2525.37,Flipkart,Pune,CREDIT,UPI
TXN4481,U052,2023-01-02,3144.67,Zomato,Kolkata,DEBIT,UPI
TXN4482,U035,2023-01-12,3705.69,Myntra,Mumbai,CREDIT,Card
TXN4483,U096,2022-08-10,4835.0,IRCTC,Mumbai,CREDIT,Card
TXN4484,U090,2023-04-26,4625.69,Uber,Delhi,DEBIT,Netbanking
TXN4485,U004,2023-01-27,929.42,Uber,Pune,CREDIT,Netbanking
TXN4486,U024,2023-04-01,1936.9,Zomato,Delhi,CREDIT,Card
